Year,Quarter,RegisteredUser,AppOpens
2018,1,20051,0
2018,1,20051,0
2018,1,20051,0
2018,2,28097,0
2018,2,28097,0
2018,2,28097,0
2018,2,28097,0
2018,3,37637,0
2018,3,37637,0
2018,3,37637,0
2018,3,37637,0
2018,4,48538,0
2018,4,48538,0
2018,4,48538,0
2018,4,48538,0
2019,1,58956,0
2019,1,58956,0
2019,1,58956,0
2019,1,58956,0
2019,2,70999,398520
2019,2,70999,398520
2019,2,70999,398520
2019,2,70999,398520
2019,3,82128,1316804
2019,3,82128,1316804
2019,3,82128,1316804
2019,3,82128,1316804
2019,4,92972,1552004
2019,4,92972,1552004
2019,4,92972,1552004
2019,4,92972,1552004
2020,1,104631,1697163
2020,1,104631,1697163
2020,1,104631,1697163
2020,1,104631,1697163
2020,2,119921,1912335
2020,2,119921,1912335
2020,2,119921,1912335
2020,2,119921,1912335
2020,3,134773,2156470
2020,3,134773,2156470
2020,3,134773,2156470
2020,3,134773,2156470
2020,4,148543,2478670
2020,4,148543,2478670
2020,4,148543,2478670
2020,4,148543,2478670
2021,1,160213,2795331
2021,1,160213,2795331
2021,1,160213,2795331
2021,1,160213,2795331
2021,2,171740,4541121
2021,2,171740,4541121
2021,2,171740,4541121
2021,2,171740,4541121
2021,3,184693,5714565
2021,3,184693,5714565
2021,3,184693,5714565
2021,3,184693,5714565
2021,4,197407,5525552
2021,4,197407,5525552
2021,4,197407,5525552
2021,4,197407,5525552
2022,1,209616,12440193
2022,1,209616,12440193
2022,1,209616,12440193
2022,1,209616,12440193
2022,2,220994,16993937
2022,2,220994,16993937
2022,2,220994,16993937
2022,2,220994,16993937
2022,3,232025,18748536
2022,3,232025,18748536
2022,3,232025,18748536
2022,3,232025,18748536
2022,4,241968,8948864
2022,4,241968,8948864
2022,4,241968,8948864
2022,4,241968,8948864
2018,1,2104754,0
2018,1,2104754,0
2018,1,2104754,0
2018,1,2104754,0
2018,2,2996036,0
2018,2,2996036,0
2018,2,2996036,0
2018,2,2996036,0
2018,3,3900177,0
2018,3,3900177,0
2018,3,3900177,0
2018,3,3900177,0
2018,4,5199878,0
2018,4,5199878,0
2018,4,5199878,0
2018,4,5199878,0
2019,1,6296303,0
2019,1,6296303,0
2019,1,6296303,0
2019,1,6296303,0
2019,2,7429609,33658961
2019,2,7429609,33658961
2019,2,7429609,33658961
2019,2,7429609,33658961
2019,3,8428835,124690342
2019,3,8428835,124690342
2019,3,8428835,124690342
2019,3,8428835,124690342
2019,4,9620493,155011717
2019,4,9620493,155011717
2019,4,9620493,155011717
2019,4,9620493,155011717
2020,1,10872368,179908753
2020,1,10872368,179908753
2020,1,10872368,179908753
2020,1,10872368,179908753
2020,2,12150786,144907447
2020,2,12150786,144907447
2020,2,12150786,144907447
2020,2,12150786,144907447
2020,3,13643451,194683284
2020,3,13643451,194683284
2020,3,13643451,194683284
2020,3,13643451,194683284
2020,4,15357586,288233552
2020,4,15357586,288233552
2020,4,15357586,288233552
2020,4,15357586,288233552
2021,1,16632608,348801714
2021,1,16632608,348801714
2021,1,16632608,348801714
2021,1,16632608,348801714
2021,2,17804542,343968474
2021,2,17804542,343968474
2021,2,17804542,343968474
2021,2,17804542,343968474
2021,3,19127440,459826734
2021,3,19127440,459826734
2021,3,19127440,459826734
2021,3,19127440,459826734
2021,4,20433142,685861440
2021,4,20433142,685861440
2021,4,20433142,685861440
2021,4,20433142,685861440
2022,1,21667020,638490275
2022,1,21667020,638490275
2022,1,21667020,638490275
2022,1,21667020,638490275
2022,2,22829720,740265406
2022,2,22829720,740265406
2022,2,22829720,740265406
2022,2,22829720,740265406
2022,3,24019964,866738343
2022,3,24019964,866738343
2022,3,24019964,866738343
2022,3,24019964,866738343
2022,4,25136112,1229187623
2022,4,25136112,1229187623
2022,4,25136112,1229187623
2022,4,25136112,1229187623
2018,1,3315560,0
2018,1,3315560,0
2018,1,3315560,0
2018,1,3315560,0
2018,2,4260115,0
2018,2,4260115,0
2018,2,4260115,0
2018,2,4260115,0
2018,3,5138501,0
2018,3,5138501,0
2018,3,5138501,0
2018,3,5138501,0
2018,4,6529679,0
2018,4,6529679,0
2018,4,6529679,0
2018,4,6529679,0
2019,1,7963425,0
2019,1,7963425,0
2019,1,7963425,0
2019,1,7963425,0
2019,2,9046007,80842302
2019,2,9046007,80842302
2019,2,9046007,80842302
2019,2,9046007,80842302
2019,3,10090557,318124511
2019,3,10090557,318124511
2019,3,10090557,318124511
2019,3,10090557,318124511
2019,4,11220691,399239044
2019,4,11220691,399239044
2019,4,11220691,399239044
2019,4,11220691,399239044
2020,1,12306860,454723816
2020,1,12306860,454723816
2020,1,12306860,454723816
2020,1,12306860,454723816
2020,2,13378191,367130505
2020,2,13378191,367130505
2020,2,13378191,367130505
2020,2,13378191,367130505
2020,3,14590882,527781925
2020,3,14590882,527781925
2020,3,14590882,527781925
2020,3,14590882,527781925
2020,4,15927797,764614235
2020,4,15927797,764614235
2020,4,15927797,764614235
2020,4,15927797,764614235
2021,1,17149069,920040042
2021,1,17149069,920040042
2021,1,17149069,920040042
2021,1,17149069,920040042
2021,2,18306880,905317692
2021,2,18306880,905317692
2021,2,18306880,905317692
2021,2,18306880,905317692
2021,3,19615278,1107529197
2021,3,19615278,1107529197
2021,3,19615278,1107529197
2021,3,19615278,1107529197
2021,4,20917649,1407599392
2021,4,20917649,1407599392
2021,4,20917649,1407599392
2021,4,20917649,1407599392
2022,1,22150612,1168864524
2022,1,22150612,1168864524
2022,1,22150612,1168864524
2022,1,22150612,1168864524
2022,2,23314363,1276259370
2022,2,23314363,1276259370
2022,2,23314363,1276259370
2022,2,23314363,1276259370
2022,3,24506111,1255597644
2022,3,24506111,1255597644
2022,3,24506111,1255597644
2022,3,24506111,1255597644
2022,4,25656381,1731228513
2022,4,25656381,1731228513
2022,4,25656381,1731228513
2022,4,25656381,1731228513
2018,1,55157,0
2018,1,55157,0
2018,1,55157,0
2018,1,55157,0
2018,2,83369,0
2018,2,83369,0
2018,2,83369,0
2018,2,83369,0
2018,3,116874,0
2018,3,116874,0
2018,3,116874,0
2018,3,116874,0
2018,4,153265,0
2018,4,153265,0
2018,4,153265,0
2018,4,153265,0
2019,1,183254,0
2019,1,183254,0
2019,1,183254,0
2019,1,183254,0
2019,2,217644,953627
2019,2,217644,953627
2019,2,217644,953627
2019,2,217644,953627
2019,3,245456,3350991
2019,3,245456,3350991
2019,3,245456,3350991
2019,3,245456,3350991
2019,4,272298,3610807
2019,4,272298,3610807
2019,4,272298,3610807
2019,4,272298,3610807
2020,1,299962,4063223
2020,1,299962,4063223
2020,1,299962,4063223
2020,1,299962,4063223
2020,2,336666,4443221
2020,2,336666,4443221
2020,2,336666,4443221
2020,2,336666,4443221
2020,3,376731,5777908
2020,3,376731,5777908
2020,3,376731,5777908
2020,3,376731,5777908
2020,4,409110,6017249
2020,4,409110,6017249
2020,4,409110,6017249
2020,4,409110,6017249
2021,1,439636,6009660
2021,1,439636,6009660
2021,1,439636,6009660
2021,1,439636,6009660
2021,2,472153,9500881
2021,2,472153,9500881
2021,2,472153,9500881
2021,2,472153,9500881
2021,3,509929,12279146
2021,3,509929,12279146
2021,3,509929,12279146
2021,3,509929,12279146
2021,4,546292,10728702
2021,4,546292,10728702
2021,4,546292,10728702
2021,4,546292,10728702
2022,1,582124,19322963
2022,1,582124,19322963
2022,1,582124,19322963
2022,1,582124,19322963
2022,2,615782,21343111
2022,2,615782,21343111
2022,2,615782,21343111
2022,2,615782,21343111
2022,3,649143,24123569
2022,3,649143,24123569
2022,3,649143,24123569
2022,3,649143,24123569
2022,4,678741,16107610
2022,4,678741,16107610
2022,4,678741,16107610
2022,4,678741,16107610
2018,1,4694250,0
2018,1,4694250,0
2018,1,4694250,0
2018,1,4694250,0
2018,2,6442554,0
2018,2,6442554,0
2018,2,6442554,0
2018,2,6442554,0
2018,3,8096483,0
2018,3,8096483,0
2018,3,8096483,0
2018,3,8096483,0
2018,4,10341964,0
2018,4,10341964,0
2018,4,10341964,0
2018,4,10341964,0
2019,1,12458661,0
2019,1,12458661,0
2019,1,12458661,0
2019,1,12458661,0
2019,2,14316349,78394040
2019,2,14316349,78394040
2019,2,14316349,78394040
2019,2,14316349,78394040
2019,3,16044607,268142606
2019,3,16044607,268142606
2019,3,16044607,268142606
2019,3,16044607,268142606
2019,4,17949542,324068625
2019,4,17949542,324068625
2019,4,17949542,324068625
2019,4,17949542,324068625
2020,1,20136256,374282083
2020,1,20136256,374282083
2020,1,20136256,374282083
2020,1,20136256,374282083
2020,2,22498519,383703534
2020,2,22498519,383703534
2020,2,22498519,383703534
2020,2,22498519,383703534
2020,3,24838116,450784508
2020,3,24838116,450784508
2020,3,24838116,450784508
2020,3,24838116,450784508
2020,4,27249134,552220798
2020,4,27249134,552220798
2020,4,27249134,552220798
2020,4,27249134,552220798
2021,1,29482075,639718324
2021,1,29482075,639718324
2021,1,29482075,639718324
2021,1,29482075,639718324
2021,2,31651894,673598864
2021,2,31651894,673598864
2021,2,31651894,673598864
2021,2,31651894,673598864
2021,3,34151882,803890116
2021,3,34151882,803890116
2021,3,34151882,803890116
2021,3,34151882,803890116
2021,4,36617655,1175923794
2021,4,36617655,1175923794
2021,4,36617655,1175923794
2021,4,36617655,1175923794
2022,1,38999692,836926025
2022,1,38999692,836926025
2022,1,38999692,836926025
2022,1,38999692,836926025
2022,2,41247289,947480495
2022,2,41247289,947480495
2022,2,41247289,947480495
2022,2,41247289,947480495
2022,3,43537920,1035702397
2022,3,43537920,1035702397
2022,3,43537920,1035702397
2022,3,43537920,1035702397
2022,4,45648650,1682003791
2022,4,45648650,1682003791
2022,4,45648650,1682003791
2022,4,45648650,1682003791
2018,1,483043,0
2018,1,483043,0
2018,1,483043,0
2018,1,483043,0
2018,2,649142,0
2018,2,649142,0
2018,2,649142,0
2018,2,649142,0
2018,3,810612,0
2018,3,810612,0
2018,3,810612,0
2018,3,810612,0
2018,4,1012103,0
2018,4,1012103,0
2018,4,1012103,0
2018,4,1012103,0
2019,1,1224955,0
2019,1,1224955,0
2019,1,1224955,0
2019,1,1224955,0
2019,2,1414339,7454279
2019,2,1414339,7454279
2019,2,1414339,7454279
2019,2,1414339,7454279
2019,3,1585859,24660988
2019,3,1585859,24660988
2019,3,1585859,24660988
2019,3,1585859,24660988
2019,4,1752677,28853867
2019,4,1752677,28853867
2019,4,1752677,28853867
2019,4,1752677,28853867
2020,1,1943606,32631265
2020,1,1943606,32631265
2020,1,1943606,32631265
2020,1,1943606,32631265
2020,2,2148567,31074793
2020,2,2148567,31074793
2020,2,2148567,31074793
2020,2,2148567,31074793
2020,3,2365438,40377348
2020,3,2365438,40377348
2020,3,2365438,40377348
2020,3,2365438,40377348
2020,4,2596244,52564888
2020,4,2596244,52564888
2020,4,2596244,52564888
2020,4,2596244,52564888
2021,1,2802122,59282260
2021,1,2802122,59282260
2021,1,2802122,59282260
2021,1,2802122,59282260
2021,2,3004040,78380036
2021,2,3004040,78380036
2021,2,3004040,78380036
2021,2,3004040,78380036
2021,3,3233509,90886530
2021,3,3233509,90886530
2021,3,3233509,90886530
2021,3,3233509,90886530
2021,4,3460015,110928354
2021,4,3460015,110928354
2021,4,3460015,110928354
2021,4,3460015,110928354
2022,1,3674829,115224382
2022,1,3674829,115224382
2022,1,3674829,115224382
2022,1,3674829,115224382
2022,2,3877056,156465685
2022,2,3877056,156465685
2022,2,3877056,156465685
2022,2,3877056,156465685
2022,3,4081976,152803850
2022,3,4081976,152803850
2022,3,4081976,152803850
2022,3,4081976,152803850
2022,4,4272049,160685547
2022,4,4272049,160685547
2022,4,4272049,160685547
2022,4,4272049,160685547
2018,1,2604789,0
2018,1,2604789,0
2018,1,2604789,0
2018,1,2604789,0
2018,2,3833795,0
2018,2,3833795,0
2018,2,3833795,0
2018,2,3833795,0
2018,3,4851740,0
2018,3,4851740,0
2018,3,4851740,0
2018,3,4851740,0
2018,4,6279278,0
2018,4,6279278,0
2018,4,6279278,0
2018,4,6279278,0
2019,1,7449425,0
2019,1,7449425,0
2019,1,7449425,0
2019,1,7449425,0
2019,2,8612795,49514201
2019,2,8612795,49514201
2019,2,8612795,49514201
2019,2,8612795,49514201
2019,3,9643222,176559011
2019,3,9643222,176559011
2019,3,9643222,176559011
2019,3,9643222,176559011
2019,4,10885058,244326613
2019,4,10885058,244326613
2019,4,10885058,244326613
2019,4,10885058,244326613
2020,1,11960822,207068218
2020,1,11960822,207068218
2020,1,11960822,207068218
2020,1,11960822,207068218
2020,2,13222022,198589332
2020,2,13222022,198589332
2020,2,13222022,198589332
2020,2,13222022,198589332
2020,3,14448366,246554831
2020,3,14448366,246554831
2020,3,14448366,246554831
2020,3,14448366,246554831
2020,4,15662093,291721919
2020,4,15662093,291721919
2020,4,15662093,291721919
2020,4,15662093,291721919
2021,1,16808799,316832674
2021,1,16808799,316832674
2021,1,16808799,316832674
2021,1,16808799,316832674
2021,2,17979979,275341466
2021,2,17979979,275341466
2021,2,17979979,275341466
2021,2,17979979,275341466
2021,3,19323278,348588666
2021,3,19323278,348588666
2021,3,19323278,348588666
2021,3,19323278,348588666
2021,4,20644527,512335839
2021,4,20644527,512335839
2021,4,20644527,512335839
2021,4,20644527,512335839
2022,1,21919787,236131065
2022,1,21919787,236131065
2022,1,21919787,236131065
2022,1,21919787,236131065
2022,2,23124388,250276369
2022,2,23124388,250276369
2022,2,23124388,250276369
2022,2,23124388,250276369
2022,3,24372048,256445748
2022,3,24372048,256445748
2022,3,24372048,256445748
2022,3,24372048,256445748
2022,4,25536381,678066327
2022,4,25536381,678066327
2022,4,25536381,678066327
2022,4,25536381,678066327
